location,x_coord,y_coord,z_coord,orientation
PAL0192191503,89000,26000,10500,4
PAL0192200101,93700,24200,0,2
PAL0192200102,93700,25100,0,2
PAL0192200103,93700,26000,0,2
PAL0192200301,93700,24200,1500,2
PAL0192200302,93700,25100,1500,2
PAL0192200303,93700,26000,1500,2
PAL0192200501,93700,24200,3000,2
PAL0192200502,93700,25100,3000,2
PAL0192200503,93700,26000,3000,2
PAL0192200701,93700,24200,4500,2
PAL0192200702,93700,25100,4500,2
PAL0192200703,93700,26000,4500,2
PAL0192200901,93700,24200,6000,2
PAL0192200902,93700,25100,6000,2
PAL0192200903,93700,26000,6000,2
PAL0192201101,93700,24200,7500,2
PAL0192201102,93700,25100,7500,2
PAL0192201103,93700,26000,7500,2
PAL0192201301,93700,24200,9000,2
PAL0192201302,93700,25100,9000,2
PAL0192201303,93700,26000,9000,2
PAL0192201501,93700,24200,10500,2
PAL0192201502,93700,25100,10500,2
PAL0192201503,93700,26000,10500,2
PAL0192210101,89000,26900,0,4
PAL0192210102,89000,27800,0,4
PAL0192210103,89000,28700,0,4
PAL0192210301,89000,26900,1500,4
PAL0192210302,89000,27800,1500,4
PAL0192210303,89000,28700,1500,4
PAL0192210501,89000,26900,3000,4
PAL0192210502,89000,27800,3000,4
PAL0192210503,89000,28700,3000,4
PAL0192210701,89000,26900,4500,4
PAL0192210702,89000,27800,4500,4
PAL0192210703,89000,28700,4500,4
PAL0192210901,89000,26900,6000,4
PAL0192210902,89000,27800,6000,4
PAL0192210903,89000,28700,6000,4
PAL0192211101,89000,26900,7500,4
PAL0192211102,89000,27800,7500,4
PAL0192211103,89000,28700,7500,4
PAL0192211301,89000,26900,9000,4
PAL0192211302,89000,27800,9000,4
PAL0192211303,89000,28700,9000,4
PAL0192211501,89000,26900,10500,4
PAL0192211502,89000,27800,10500,4
PAL0192211503,89000,28700,10500,4
PAL0192220101,93700,26900,0,2
PAL0192220102,93700,27800,0,2
PAL0192220103,93700,28700,0,2
PAL0192220301,93700,26900,1500,2
PAL0192220302,93700,27800,1500,2
PAL0192220303,93700,28700,1500,2
PAL0192220501,93700,26900,3000,2
PAL0192220502,93700,27800,3000,2
PAL0192220503,93700,28700,3000,2
PAL0192220701,93700,26900,4500,2
PAL0192220702,93700,27800,4500,2
PAL0192220703,93700,28700,4500,2
PAL0192220901,93700,26900,6000,2
PAL0192220902,93700,27800,6000,2
PAL0192220903,93700,28700,6000,2
PAL0192221101,93700,26900,7500,2
PAL0192221102,93700,27800,7500,2
PAL0192221103,93700,28700,7500,2
PAL0192221301,93700,26900,9000,2
PAL0192221302,93700,27800,9000,2
PAL0192221303,93700,28700,9000,2
PAL0192221501,93700,26900,10500,2
PAL0192221502,93700,27800,10500,2
PAL0192221503,93700,28700,10500,2
PAL0192230101,89000,29600,0,4
PAL0192230102,89000,30500,0,4
PAL0192230103,89000,31400,0,4
PAL0192230301,89000,29600,1500,4
PAL0192230302,89000,30500,1500,4
PAL0192230303,89000,31400,1500,4
PAL0192230501,89000,29600,3000,4
PAL0192230502,89000,30500,3000,4
PAL0192230503,89000,31400,3000,4
PAL0192230701,89000,29600,4500,4
PAL0192230702,89000,30500,4500,4
PAL0192230703,89000,31400,4500,4
PAL0192230901,89000,29600,6000,4
PAL0192230902,89000,30500,6000,4
PAL0192230903,89000,31400,6000,4
PAL0192231101,89000,29600,7500,4
PAL0192231102,89000,30500,7500,4
PAL0192231103,89000,31400,7500,4
PAL0192231301,89000,29600,9000,4
PAL0192231302,89000,30500,9000,4
PAL0192231303,89000,31400,9000,4
PAL0192231501,89000,29600,10500,4
PAL0192231502,89000,30500,10500,4
PAL0192231503,89000,31400,10500,4
PAL0192240101,93700,29600,0,2
PAL0192240102,93700,30500,0,2
PAL0192240103,93700,31400,0,2
PAL0192240301,93700,29600,1500,2
PAL0192240302,93700,30500,1500,2
PAL0192240303,93700,31400,1500,2
PAL0192240501,93700,29600,3000,2
PAL0192240502,93700,30500,3000,2
PAL0192240503,93700,31400,3000,2
PAL0192240701,93700,29600,4500,2
PAL0192240702,93700,30500,4500,2
PAL0192240703,93700,31400,4500,2
PAL0192240901,93700,29600,6000,2
PAL0192240902,93700,30500,6000,2
PAL0192240903,93700,31400,6000,2
PAL0192241101,93700,29600,7500,2
PAL0192241102,93700,30500,7500,2
PAL0192241103,93700,31400,7500,2
PAL0192241301,93700,29600,9000,2
PAL0192241302,93700,30500,9000,2
PAL0192241303,93700,31400,9000,2
PAL0192241501,93700,29600,10500,2
PAL0192241502,93700,30500,10500,2
PAL0192241503,93700,31400,10500,2
PAL0192250101,89000,32300,0,4
PAL0192250102,89000,33200,0,4
PAL0192250103,89000,34100,0,4
PAL0192250301,89000,32300,1500,4
PAL0192250302,89000,33200,1500,4
PAL0192250303,89000,34100,1500,4
PAL0192250501,89000,32300,3000,4
PAL0192250502,89000,33200,3000,4
PAL0192250503,89000,34100,3000,4
PAL0192250701,89000,32300,4500,4
PAL0192250702,89000,33200,4500,4
PAL0192250703,89000,34100,4500,4
PAL0192250901,89000,32300,6000,4
PAL0192250902,89000,33200,6000,4
PAL0192250903,89000,34100,6000,4
PAL0192251101,89000,32300,7500,4
PAL0192251102,89000,33200,7500,4
PAL0192251103,89000,34100,7500,4
PAL0192251301,89000,32300,9000,4
PAL0192251302,89000,33200,9000,4
PAL0192251303,89000,34100,9000,4
PAL0192251501,89000,32300,10500,4
PAL0192251502,89000,33200,10500,4
PAL0192251503,89000,34100,10500,4
PAL0192260101,93700,32300,0,2
PAL0192260102,93700,33200,0,2
PAL0192260103,93700,34100,0,2
PAL0192260301,93700,32300,1500,2
PAL0192260302,93700,33200,1500,2
PAL0192260303,93700,34100,1500,2
PAL0192260501,93700,32300,3000,2
PAL0192260502,93700,33200,3000,2
PAL0192260503,93700,34100,3000,2
PAL0192260701,93700,32300,4500,2
PAL0192260702,93700,33200,4500,2
PAL0192260703,93700,34100,4500,2
PAL0192260901,93700,32300,6000,2
PAL0192260902,93700,33200,6000,2
PAL0192260903,93700,34100,6000,2
PAL0192261101,93700,32300,7500,2
PAL0192261102,93700,33200,7500,2
PAL0192261103,93700,34100,7500,2
PAL0192261301,93700,32300,9000,2
PAL0192261302,93700,33200,9000,2
PAL0192261303,93700,34100,9000,2
PAL0192261501,93700,32300,10500,2
PAL0192261502,93700,33200,10500,2
PAL0192261503,93700,34100,10500,2
PAL0192271101,89000,35000,7500,4
PAL0192271102,89000,35900,7500,4
PAL0192271103,89000,36800,7500,4
PAL0192271301,89000,35000,9000,4
PAL0192271302,89000,35900,9000,4
PAL0192271303,89000,36800,9000,4
PAL0192271501,89000,35000,10500,4
PAL0192271502,89000,35900,10500,4
PAL0192271503,89000,36800,10500,4
PAL0192281101,93700,35000,7500,2
PAL0192281102,93700,35900,7500,2
PAL0192281103,93700,36800,7500,2
PAL0192281301,93700,35000,9000,2
PAL0192281302,93700,35900,9000,2
PAL0192281303,93700,36800,9000,2
PAL0192281501,93700,35000,10500,2
PAL0192281502,93700,35900,10500,2
PAL0192281503,93700,36800,10500,2
PAL0193010101,89000,39500,0,4
PAL0193010102,89000,40400,0,4
PAL0193010103,89000,41300,0,4
PAL0193010301,89000,39500,1500,4
PAL0193010302,89000,40400,1500,4
PAL0193010303,89000,41300,1500,4
PAL0193010501,89000,39500,3000,4
PAL0193010502,89000,40400,3000,4
PAL0193010503,89000,41300,3000,4
PAL0193010701,89000,39500,4500,4
PAL0193010702,89000,40400,4500,4
PAL0193010703,89000,41300,4500,4
PAL0193010901,89000,39500,6000,4
PAL0193010902,89000,40400,6000,4
PAL0193010903,89000,41300,6000,4
PAL0193011101,89000,39500,7500,4
PAL0193011102,89000,40400,7500,4
PAL0193011103,89000,41300,7500,4
PAL0193011301,89000,39500,9000,4
PAL0193011302,89000,40400,9000,4
PAL0193011303,89000,41300,9000,4
PAL0193011501,89000,39500,10500,4
PAL0193011502,89000,40400,10500,4
PAL0193011503,89000,41300,10500,4
PAL0193020101,93700,39500,0,2
PAL0193020102,93700,40400,0,2
PAL0193020103,93700,41300,0,2
PAL0193020301,93700,39500,1500,2
PAL0193020302,93700,40400,1500,2
PAL0193020303,93700,41300,1500,2
PAL0193020501,93700,39500,3000,2
PAL0193020502,93700,40400,3000,2
PAL0193020503,93700,41300,3000,2
PAL0193020701,93700,39500,4500,2
PAL0193020702,93700,40400,4500,2
PAL0193020703,93700,41300,4500,2
PAL0193020901,93700,39500,6000,2
PAL0193020902,93700,40400,6000,2
PAL0193020903,93700,41300,6000,2
PAL0193021101,93700,39500,7500,2
PAL0193021102,93700,40400,7500,2
PAL0193021103,93700,41300,7500,2
PAL0193021301,93700,39500,9000,2
PAL0193021302,93700,40400,9000,2
PAL0193021303,93700,41300,9000,2
PAL0193021501,93700,39500,10500,2
PAL0193021502,93700,40400,10500,2
PAL0193021503,93700,41300,10500,2
PAL0193030101,89000,42200,0,4
PAL0193030102,89000,43100,0,4
PAL0193030103,89000,44000,0,4
PAL0193030301,89000,42200,1500,4
PAL0193030302,89000,43100,1500,4
PAL0193030303,89000,44000,1500,4
PAL0193030501,89000,42200,3000,4
PAL0193030502,89000,43100,3000,4
PAL0193030503,89000,44000,3000,4
PAL0193030701,89000,42200,4500,4
PAL0193030702,89000,43100,4500,4
PAL0193030703,89000,44000,4500,4
PAL0193030901,89000,42200,6000,4
PAL0193030902,89000,43100,6000,4
PAL0193030903,89000,44000,6000,4
PAL0193031101,89000,42200,7500,4
PAL0193031102,89000,43100,7500,4
PAL0193031103,89000,44000,7500,4
PAL0193031301,89000,42200,9000,4
PAL0193031302,89000,43100,9000,4
PAL0193031303,89000,44000,9000,4
PAL0193031501,89000,42200,10500,4
PAL0193031502,89000,43100,10500,4
PAL0193031503,89000,44000,10500,4
PAL0193040101,93700,42200,0,2
PAL0193040102,93700,43100,0,2
PAL0193040103,93700,44000,0,2
PAL0193040301,93700,42200,1500,2
PAL0193040302,93700,43100,1500,2
PAL0193040303,93700,44000,1500,2
PAL0193040501,93700,42200,3000,2
PAL0193040502,93700,43100,3000,2
PAL0193040503,93700,44000,3000,2
PAL0193040701,93700,42200,4500,2
PAL0193040702,93700,43100,4500,2
PAL0193040703,93700,44000,4500,2
PAL0193040901,93700,42200,6000,2
PAL0193040902,93700,43100,6000,2
PAL0193040903,93700,44000,6000,2
PAL0193041101,93700,42200,7500,2
PAL0193041102,93700,43100,7500,2
PAL0193041103,93700,44000,7500,2
PAL0193041301,93700,42200,9000,2
PAL0193041302,93700,43100,9000,2
PAL0193041303,93700,44000,9000,2
PAL0193041501,93700,42200,10500,2
PAL0193041502,93700,43100,10500,2
PAL0193041503,93700,44000,10500,2
PAL0193050101,89000,44900,0,4
PAL0193050102,89000,45800,0,4
PAL0193050103,89000,46700,0,4
PAL0193050301,89000,44900,1500,4
PAL0193050302,89000,45800,1500,4
PAL0193050303,89000,46700,1500,4
PAL0193050501,89000,44900,3000,4
PAL0193050502,89000,45800,3000,4
PAL0193050503,89000,46700,3000,4
PAL0193050701,89000,44900,4500,4
PAL0193050702,89000,45800,4500,4
PAL0193050703,89000,46700,4500,4
PAL0193050901,89000,44900,6000,4
PAL0193050902,89000,45800,6000,4
PAL0193050903,89000,46700,6000,4
PAL0193051101,89000,44900,7500,4
PAL0193051102,89000,45800,7500,4
PAL0193051103,89000,46700,7500,4
PAL0193051301,89000,44900,9000,4
PAL0193051302,89000,45800,9000,4
PAL0193051303,89000,46700,9000,4
PAL0193051501,89000,44900,10500,4
PAL0193051502,89000,45800,10500,4
PAL0193051503,89000,46700,10500,4
PAL0193060101,93700,44900,0,2
PAL0193060102,93700,45800,0,2
PAL0193060103,93700,46700,0,2
PAL0193060301,93700,44900,1500,2
PAL0193060302,93700,45800,1500,2
PAL0193060303,93700,46700,1500,2
PAL0193060501,93700,44900,3000,2
PAL0193060502,93700,45800,3000,2
PAL0193060503,93700,46700,3000,2
PAL0193060701,93700,44900,4500,2
PAL0193060702,93700,45800,4500,2
PAL0193060703,93700,46700,4500,2
PAL0193060901,93700,44900,6000,2
PAL0193060902,93700,45800,6000,2
PAL0193060903,93700,46700,6000,2
PAL0193061101,93700,44900,7500,2
PAL0193061102,93700,45800,7500,2
PAL0193061103,93700,46700,7500,2
PAL0193061301,93700,44900,9000,2
PAL0193061302,93700,45800,9000,2
PAL0193061303,93700,46700,9000,2
PAL0193061501,93700,44900,10500,2
PAL0193061502,93700,45800,10500,2
PAL0193061503,93700,46700,10500,2
PAL0193070101,89000,47600,0,4
PAL0193070102,89000,48500,0,4
PAL0193070103,89000,49400,0,4
PAL0193070301,89000,47600,1500,4
PAL0193070302,89000,48500,1500,4
PAL0193070303,89000,49400,1500,4
PAL0193070501,89000,47600,3000,4
PAL0193070502,89000,48500,3000,4
PAL0193070503,89000,49400,3000,4
PAL0193070701,89000,47600,4500,4
PAL0193070702,89000,48500,4500,4
PAL0193070703,89000,49400,4500,4
PAL0193070901,89000,47600,6000,4
PAL0193070902,89000,48500,6000,4
PAL0193070903,89000,49400,6000,4
PAL0193071101,89000,47600,7500,4
PAL0193071102,89000,48500,7500,4
PAL0193071103,89000,49400,7500,4
PAL0193071301,89000,47600,9000,4
PAL0193071302,89000,48500,9000,4
PAL0193071303,89000,49400,9000,4
PAL0193071501,89000,47600,10500,4
PAL0193071502,89000,48500,10500,4
PAL0193071503,89000,49400,10500,4
PAL0193080101,93700,47600,0,2
PAL0193080102,93700,48500,0,2
PAL0193080103,93700,49400,0,2
PAL0193080301,93700,47600,1500,2
PAL0193080302,93700,48500,1500,2
PAL0193080303,93700,49400,1500,2
PAL0193080501,93700,47600,3000,2
PAL0193080502,93700,48500,3000,2
PAL0193080503,93700,49400,3000,2
PAL0193080701,93700,47600,4500,2
PAL0193080702,93700,48500,4500,2
PAL0193080703,93700,49400,4500,2
PAL0193080901,93700,47600,6000,2
PAL0193080902,93700,48500,6000,2
PAL0193080903,93700,49400,6000,2
PAL0193081101,93700,47600,7500,2
PAL0193081102,93700,48500,7500,2
PAL0193081103,93700,49400,7500,2
PAL0193081301,93700,47600,9000,2
PAL0193081302,93700,48500,9000,2
PAL0193081303,93700,49400,9000,2
PAL0193081501,93700,47600,10500,2
PAL0193081502,93700,48500,10500,2
PAL0193081503,93700,49400,10500,2
PAL0193090101,89000,50300,0,4
PAL0193090102,89000,51200,0,4
PAL0193090103,89000,52100,0,4
PAL0193090301,89000,50300,1500,4
PAL0193090302,89000,51200,1500,4
PAL0193090303,89000,52100,1500,4
PAL0193090501,89000,50300,3000,4
PAL0193090502,89000,51200,3000,4
PAL0193090503,89000,52100,3000,4
PAL0193090701,89000,50300,4500,4
PAL0193090702,89000,51200,4500,4
PAL0193090703,89000,52100,4500,4
PAL0193090901,89000,50300,6000,4
PAL0193090902,89000,51200,6000,4
PAL0193090903,89000,52100,6000,4
PAL0193091101,89000,50300,7500,4
PAL0193091102,89000,51200,7500,4
PAL0193091103,89000,52100,7500,4
PAL0193091301,89000,50300,9000,4
PAL0193091302,89000,51200,9000,4
PAL0193091303,89000,52100,9000,4
PAL0193091501,89000,50300,10500,4
PAL0193091502,89000,51200,10500,4
PAL0193091503,89000,52100,10500,4
PAL0193100101,93700,50300,0,2
PAL0193100102,93700,51200,0,2
PAL0193100103,93700,52100,0,2
PAL0193100301,93700,50300,1500,2
PAL0193100302,93700,51200,1500,2
PAL0193100303,93700,52100,1500,2
PAL0193100501,93700,50300,3000,2
PAL0193100502,93700,51200,3000,2
PAL0193100503,93700,52100,3000,2
PAL0193100701,93700,50300,4500,2
PAL0193100702,93700,51200,4500,2
PAL0193100703,93700,52100,4500,2
PAL0193100901,93700,50300,6000,2
PAL0193100902,93700,51200,6000,2
PAL0193100903,93700,52100,6000,2
PAL0193101101,93700,50300,7500,2
PAL0193101102,93700,51200,7500,2
PAL0193101103,93700,52100,7500,2
PAL0193101301,93700,50300,9000,2
PAL0193101302,93700,51200,9000,2
PAL0193101303,93700,52100,9000,2
PAL0193101501,93700,50300,10500,2
PAL0193101502,93700,51200,10500,2
PAL0193101503,93700,52100,10500,2
PAL0193110101,89000,53000,0,4
PAL0193110102,89000,53900,0,4
PAL0193110103,89000,54800,0,4
PAL0193110301,89000,53000,1500,4
PAL0193110302,89000,53900,1500,4
PAL0193110303,89000,54800,1500,4
PAL0193110501,89000,53000,3000,4
PAL0193110502,89000,53900,3000,4
PAL0193110503,89000,54800,3000,4
PAL0193110701,89000,53000,4500,4
PAL0193110702,89000,53900,4500,4
PAL0193110703,89000,54800,4500,4
PAL0193110901,89000,53000,6000,4
PAL0193110902,89000,53900,6000,4
PAL0193110903,89000,54800,6000,4
PAL0193111101,89000,53000,7500,4
PAL0193111102,89000,53900,7500,4
PAL0193111103,89000,54800,7500,4
PAL0193111301,89000,53000,9000,4
PAL0193111302,89000,53900,9000,4
PAL0193111303,89000,54800,9000,4
PAL0193111501,89000,53000,10500,4
PAL0193111502,89000,53900,10500,4
PAL0193111503,89000,54800,10500,4
PAL0193120101,93700,53000,0,2
PAL0193120102,93700,53900,0,2
PAL0193120103,93700,54800,0,2
PAL0193120301,93700,53000,1500,2
PAL0193120302,93700,53900,1500,2
PAL0193120303,93700,54800,1500,2
PAL0193120501,93700,53000,3000,2
PAL0193120502,93700,53900,3000,2
PAL0193120503,93700,54800,3000,2
PAL0193120701,93700,53000,4500,2
PAL0193120702,93700,53900,4500,2
PAL0193120703,93700,54800,4500,2
PAL0193120901,93700,53000,6000,2
PAL0193120902,93700,53900,6000,2
PAL0193120903,93700,54800,6000,2
PAL0193121101,93700,53000,7500,2
PAL0193121102,93700,53900,7500,2
PAL0193121103,93700,54800,7500,2
PAL0193121301,93700,53000,9000,2
PAL0193121302,93700,53900,9000,2
PAL0193121303,93700,54800,9000,2
PAL0193121501,93700,53000,10500,2
PAL0193121502,93700,53900,10500,2
PAL0193121503,93700,54800,10500,2
PAL0193130101,89000,55700,0,4
PAL0193130102,89000,56600,0,4
PAL0193130103,89000,57500,0,4
PAL0193130301,89000,55700,1500,4
PAL0193130302,89000,56600,1500,4
PAL0193130303,89000,57500,1500,4
PAL0193130501,89000,55700,3000,4
PAL0193130502,89000,56600,3000,4
PAL0193130503,89000,57500,3000,4
PAL0193130701,89000,55700,4500,4
PAL0193130702,89000,56600,4500,4
PAL0193130703,89000,57500,4500,4
PAL0193130901,89000,55700,6000,4
PAL0193130902,89000,56600,6000,4
PAL0193130903,89000,57500,6000,4
PAL0193131101,89000,55700,7500,4
PAL0193131102,89000,56600,7500,4
PAL0193131103,89000,57500,7500,4
PAL0193131301,89000,55700,9000,4
PAL0193131302,89000,56600,9000,4
PAL0193131303,89000,57500,9000,4
PAL0193131501,89000,55700,10500,4
PAL0193131502,89000,56600,10500,4
PAL0193131503,89000,57500,10500,4
PAL0193140101,93700,55700,0,2
PAL0193140102,93700,56600,0,2
PAL0193140103,93700,57500,0,2
PAL0193140301,93700,55700,1500,2
PAL0193140302,93700,56600,1500,2
PAL0193140303,93700,57500,1500,2
PAL0193140501,93700,55700,3000,2
PAL0193140502,93700,56600,3000,2
PAL0193140503,93700,57500,3000,2
PAL0193140701,93700,55700,4500,2
PAL0193140702,93700,56600,4500,2
PAL0193140703,93700,57500,4500,2
PAL0193140901,93700,55700,6000,2
PAL0193140902,93700,56600,6000,2
PAL0193140903,93700,57500,6000,2
PAL0193141101,93700,55700,7500,2
PAL0193141102,93700,56600,7500,2
PAL0193141103,93700,57500,7500,2
PAL0193141301,93700,55700,9000,2
PAL0193141302,93700,56600,9000,2
PAL0193141303,93700,57500,9000,2
PAL0193141501,93700,55700,10500,2
PAL0193141502,93700,56600,10500,2
PAL0193141503,93700,57500,10500,2
PAL0193150101,89000,58400,0,4
PAL0193150102,89000,59300,0,4
PAL0193150301,89000,58400,1500,4
PAL0193150302,89000,59300,1500,4
PAL0193150501,89000,58400,3000,4
PAL0193150502,89000,59300,3000,4
PAL0193150701,89000,58400,4500,4
PAL0193150702,89000,59300,4500,4
PAL0193150901,89000,58400,6000,4
PAL0193150902,89000,59300,6000,4
PAL0193151101,89000,58400,7500,4
PAL0193151102,89000,59300,7500,4
PAL0193151301,89000,58400,9000,4
PAL0193151302,89000,59300,9000,4
PAL0193151501,89000,58400,10500,4
PAL0193151502,89000,59300,10500,4
PAL0193160102,93700,59300,0,2
PAL0193160103,93700,60200,0,2
PAL0193160302,93700,59300,1500,2
PAL0193160303,93700,60200,1500,2
PAL0193160502,93700,59300,3000,2
PAL0193160503,93700,60200,3000,2
PAL0193160702,93700,59300,4500,2
PAL0193160703,93700,60200,4500,2
PAL0193160902,93700,59300,6000,2
PAL0193160903,93700,60200,6000,2
PAL0193161102,93700,59300,7500,2
PAL0193161103,93700,60200,7500,2
PAL0193161302,93700,59300,9000,2
PAL0193161303,93700,60200,9000,2
PAL0193161502,93700,59300,10500,2
PAL0193161503,93700,60200,10500,2
PAL0202010101,95000,0,0,4
PAL0202010102,95000,900,0,4
PAL0202010103,95000,1800,0,4
PAL0202010301,95000,0,1500,4
PAL0202010302,95000,900,1500,4
PAL0202010303,95000,1800,1500,4
PAL0202010501,95000,0,3000,4
PAL0202010502,95000,900,3000,4
PAL0202010503,95000,1800,3000,4
PAL0202010701,95000,0,4500,4
PAL0202010702,95000,900,4500,4
PAL0202010703,95000,1800,4500,4
PAL0202010901,95000,0,6000,4
PAL0202010902,95000,900,6000,4
PAL0202010903,95000,1800,6000,4
PAL0202011101,95000,0,7500,4
PAL0202011102,95000,900,7500,4
PAL0202011103,95000,1800,7500,4
PAL0202011301,95000,0,9000,4
PAL0202011302,95000,900,9000,4
PAL0202011303,95000,1800,9000,4
PAL0202011501,95000,0,10500,4
PAL0202011502,95000,900,10500,4
PAL0202011503,95000,1800,10500,4
PAL0202020101,99700,0,0,2
PAL0202020102,99700,900,0,2
PAL0202020103,99700,1800,0,2
PAL0202020301,99700,0,1500,2
PAL0202020302,99700,900,1500,2
PAL0202020303,99700,1800,1500,2
PAL0202020501,99700,0,3000,2
PAL0202020502,99700,900,3000,2
PAL0202020503,99700,1800,3000,2
PAL0202020701,99700,0,4500,2
PAL0202020702,99700,900,4500,2
PAL0202020703,99700,1800,4500,2
PAL0202020901,99700,0,6000,2
PAL0202020902,99700,900,6000,2
PAL0202020903,99700,1800,6000,2
PAL0202021101,99700,0,7500,2
PAL0202021102,99700,900,7500,2
PAL0202021103,99700,1800,7500,2
PAL0202021301,99700,0,9000,2
PAL0202021302,99700,900,9000,2
PAL0202021303,99700,1800,9000,2
PAL0202021501,99700,0,10500,2
PAL0202021502,99700,900,10500,2
PAL0202021503,99700,1800,10500,2
PAL0202030101,95000,2700,0,4
PAL0202030102,95000,3600,0,4
PAL0202030103,95000,4500,0,4
PAL0202030301,95000,2700,1500,4
PAL0202030302,95000,3600,1500,4
PAL0202030303,95000,4500,1500,4
PAL0202030501,95000,2700,3000,4
PAL0202030502,95000,3600,3000,4
PAL0202030503,95000,4500,3000,4
PAL0202030701,95000,2700,4500,4
PAL0202030702,95000,3600,4500,4
PAL0202030703,95000,4500,4500,4
PAL0202030901,95000,2700,6000,4
PAL0202030902,95000,3600,6000,4
PAL0202030903,95000,4500,6000,4
PAL0202031101,95000,2700,7500,4
PAL0202031102,95000,3600,7500,4
PAL0202031103,95000,4500,7500,4
PAL0202031301,95000,2700,9000,4
PAL0202031302,95000,3600,9000,4
PAL0202031303,95000,4500,9000,4
PAL0202031501,95000,2700,10500,4
PAL0202031502,95000,3600,10500,4
PAL0202031503,95000,4500,10500,4
PAL0202040101,99700,2700,0,2
PAL0202040102,99700,3600,0,2
PAL0202040103,99700,4500,0,2
PAL0202040301,99700,2700,1500,2
PAL0202040302,99700,3600,1500,2
PAL0202040303,99700,4500,1500,2
PAL0202040501,99700,2700,3000,2
PAL0202040502,99700,3600,3000,2
PAL0202040503,99700,4500,3000,2
PAL0202040701,99700,2700,4500,2
PAL0202040702,99700,3600,4500,2
PAL0202040703,99700,4500,4500,2
PAL0202040901,99700,2700,6000,2
PAL0202040902,99700,3600,6000,2
PAL0202040903,99700,4500,6000,2
PAL0202041101,99700,2700,7500,2
PAL0202041102,99700,3600,7500,2
PAL0202041103,99700,4500,7500,2
